key,page,name,from_kind,to_kind,source,rule,reason
K1:19GBJ60SN5,Cannabidiol,pharmaceutical cannabidiol oral solution,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:19GBJ60SN5,Cannabidiol,sativex,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:7J8897W37S
K1:19GBJ60SN5,Cannabidiol,thc,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of COMBO:{K1:19GBJ60SN5,K1:7J8897W37S}, K1:7J8897W37S"
K1:19GBJ60SN5,Cannabidiol,thc/cbd spray,salt,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of COMBO:{K1:19GBJ60SN5,K1:7J8897W37S}"
K1:19GBJ60SN5,Cannabidiol,Epidiolex (oral solution); Epidyolex in Europe. Also sold unapproved in consumer products,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:19O2GP3B7Q,Clevidipine,CLEVIPIDINE,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:19RAD88E6O,Thuja Occidentalis Bark,THUJA OCCIDENTALIS,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1A64QN2D2F,Shiitake Mushroom,NORUGUNG DEW MUSHROOM,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1B56C968OA,Becaplermin,Regranex Gel 0.01%,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1B56C968OA,Becaplermin,BECAPLERMIN GEL 0.01%,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1B56C968OA,Becaplermin,Regranex / Regranex Gel 0.01%,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1C4QK22F9J,Potassium Iodide,Iodine (as potassium),salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1C4QK22F9J,Potassium Iodide,lugol's solution,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1C4QK22F9J,Potassium Iodide,potassium iodide tablets,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1C4QK22F9J,Potassium Iodide,saturated solution potassium iodide,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1C4QK22F9J,Potassium Iodide,Bestmade Natural Products Potassium Iodide (Kali Iod),salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1C4QK22F9J,Potassium Iodide,BM POTASSIUM IODIDE (KALI IOD),salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1C4QK22F9J,Potassium Iodide,BM Potassium iodide (Kali Iod) 6X,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1CWH5SV4G2,Dersimelagon,MT-7117 phosphate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1D1K0N0VVC,VITAMIN A PALMITATE (C36H60O2),retinol,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:3LE3D9D6OY, K1:G2SH0XKK91"
K1:1D1K0N0VVC,VITAMIN A PALMITATE (C36H60O2),vitamin a,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:3LE3D9D6OY, K1:5688UTC01R, K1:G2SH0XKK91"
K1:1D276TYV9O,Chlorophyllin,Chlorophyllin copper complex sodium,salt,drop,chembl,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1D276TYV9O,Chlorophyllin,Chlorophyllin copper complex sodium salt,salt,drop,chembl,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1D276TYV9O,Chlorophyllin,Copper sodium chlorophyllin,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1D276TYV9O,Chlorophyllin,Sodium copper chlorophyllin,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1EQV5MLY3D,Taurine,L-TAURINE,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1EQV5MLY3D,Taurine,L-TAURINE HIGH,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1F1959S062,Elliptinium,Acetate d'elliptinium,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1GS872GAFV,MONENSIN SODIUM,Monensin (as monensin sodium),salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1GS872GAFV,MONENSIN SODIUM,Sodium monensin,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1GZ5G85KVT,Nerindocianine,830-15455 SODIUM,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1GZ5G85KVT,Nerindocianine,Irdye 800bk sodium,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1HG84L3525,Formaldehyde,Formaldehyde solution,salt,brand,open-targets,S18-1d-FORM-STRING-IS-A-PRODUCT,a dosage-form string a register records as a product name
K1:1HTE449DGZ,Tetraxetan,Gadoterate Meglumine,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of amlessa,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of amturnide,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of azor,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of caduet,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of consensi,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of copalia,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of dafiro  amlodipine besilate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of dafiro-hct  amlodipine besilate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of exforge,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of exforge  amlodipine besilate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of exforge hct,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of exforge-hct  amlodipine besilate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of imprida  amlodipine besilate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of imprida-hct  amlodipine besilate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of lotrel,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of onduarp,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of prestalia,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of tekamlo,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of tribenzor,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,Amlodipine besylate component of twynsta,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1J444QC288,Amlodipine,amlodipine 10 mg tablets,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1J444QC288,Amlodipine,norvasc 10 mg tablets,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1J444QC288,Amlodipine,amlodipine tablet,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1J444QC288,Amlodipine,amlodipine tablets,salt,brand,open-targets,S18-1d-FORM-STRING-IS-A-PRODUCT,a dosage-form string a register records as a product name
K1:1J444QC288,Amlodipine,calcium channel blocker,salt,drop,open-targets,S18-1b-REGISTRY-CLASS-TERM,a registry-derived name that is a class-vocabulary term
K1:1J444QC288,Amlodipine,calcium channel blockers,salt,drop,open-targets,S18-1b-REGISTRY-CLASS-TERM,a registry-derived name that is a class-vocabulary term
K1:1JQS135EYN,Oxytocin,Oxytocin 10 USP Units in Dextrose 5%,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1JQS135EYN,Oxytocin,Oxytocin 5 USP Units in Dextrose 5%,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1JQS135EYN,Oxytocin,Oxytocin 20 USP Units in Dextrose 5%,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1JQS135EYN,Oxytocin,Pitocin / Syntocinon / Oxytocin 10 USP Units in Dextrose 5% / Oxytocin 5 USP Units in Dextrose 5% / Oxytocin 20 USP Units in Dextrose 5%,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1JQS135EYN,Oxytocin,ergometrine,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:W53L6FE61V, K1:WH41D8433D"
K1:1JQS135EYN,Oxytocin,oxy,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:8VLN5B44ZY
K1:1JQS135EYN,Oxytocin,syntocinon nasal spray,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1JQS135EYN,Oxytocin,syntocinon spray,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1JSN1I7582,Esuberaprost,Beraprost sodium 314d,salt,common,open-targets,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1K573LC5TV,Potassium Sulfate,Potassium (as sulfate),salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1K573LC5TV,Potassium Sulfate,Potassium sulfate component of bli-801,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1K573LC5TV,Potassium Sulfate,Potassium sulfate component of bli801,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1K573LC5TV,Potassium Sulfate,Potassium sulfate component of suclear,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1K573LC5TV,Potassium Sulfate,Potassium sulfate component of suprep bowel prep kit,salt,drop,chembl,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1K573LC5TV,Potassium Sulfate,"Sulfuric acid, dipotassium salt",salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1K573LC5TV,Potassium Sulfate,KALI SULPH,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1K573LC5TV,Potassium Sulfate,KALIUM SULPHURICUM ICING SUGAR,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1KUR4BN70F,CILGAVIMAB,azd7442,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:F0LZ415Z3B
K1:1KUR4BN70F,CILGAVIMAB,evusheld,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:F0LZ415Z3B
K1:1L24V9R23S,Potassium Alum,ALUM,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1L4806J2QF,Adapalene,differin gel,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1L4806J2QF,Adapalene,epiduo gel,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1L4806J2QF,Adapalene,Adapalene Gel USP 0.3%,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1L4806J2QF,Adapalene,Neutrogena Evenly Clear Retinoid Adapalene Gel 0.1% Acne Treatment,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1L4806J2QF,Adapalene,Adapalene Gel,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1L4806J2QF,Adapalene,ADAPLAENE,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1L4806J2QF,Adapalene,ADAPLANE 0.1%,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1L4806J2QF,Adapalene,Differin / Differin Gel 0.1% (over the counter) / Epiduo (with benzoyl peroxide),salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1LOH6F419Q,Testosterone ketolaurate,Testosterone caprinoyl acetate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1MBW07J51Q,Calcium Sulfide,BM Calcium sulfide Hepar sulf (Calc Sulf),salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1MBW07J51Q,Calcium Sulfide,Bestmade Natural Products Calcium Sulfide Hepar Sulph (Calc Sulf),salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1MBW07J51Q,Calcium Sulfide,HEPAR SULPHURIS,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1N74HM2BS7,Alfentanil,Alfentanil hydrochloride cii,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1N8KG72C5M,Ledum Palustre Whole,Hempvana Ultra Pain Relief Homeopathic Cream Platinum - Nerve Relief,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1N8KG72C5M,Ledum Palustre Whole,Arnica Gel 15 Arnica Montana 1x Hpus,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1N8KG72C5M,Ledum Palustre Whole,Skinade Md Insupport / Miranda Castros Healing For Insect Bites and Stings / Hempvana Ultra Pain Relief Homeopathic Cream Platinum - Nerve Relief / Bestmade Natural Products Bm39 / Acne - Cystic Acne / Arnica Gel 15 Arnica Montana 1x Hpus,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1NF15YR6UY,Aprepitant,apr,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:UP7QBP99PN
K1:1NF15YR6UY,Aprepitant,fosaprepitant,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of COMBO:{K1:6HG8UB2MUY,K1:6L8OF9XRDC}, K1:6L8OF9XRDC"
K1:1NT28V9397,Thuja Occidentalis Leafy Twig,THUJA OCCIDENTALIS CM (HPUS),salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1O00P9X5C1,Hydromorphinol,Numorphan oral,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1O6C93RI7Z,Dexpanthenol,bepantol derma spray,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1O6WQ6T7G3,Tafluprost,TAFLUPROST OPTHALMIC,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1OQF7TT3PF,Relebactam Anhydrous,MK-7655 MONOHYDRATE,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1OQF7TT3PF,Relebactam Anhydrous,Relebactam component of recarbrio   monohydrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1OQF7TT3PF,Relebactam Anhydrous,Relebactam hydrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1OQF7TT3PF,Relebactam Anhydrous,(-)-relebactam monohydrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1OQF7TT3PF,Relebactam Anhydrous,imi/rel,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:Q20IM7HE75
K1:1OQF7TT3PF,Relebactam Anhydrous,imipenem/cilastatin/relebactam,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:Q20IM7HE75
K1:1P66FXU2MW,Bos Taurus Prostate Gland,PROSTATE DROPS,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1P7H87IN75,Secobarbital,Evronal sodium,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1P7H87IN75,Secobarbital,Seconal sodium,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1P7H87IN75,Secobarbital,Secobarbital sodium free acid,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1PHP3QG5PZ,Lerodalcibep,LERODALCIBEP-LIGA,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1PRR1V42V5,Lactobacillus Acidophilus,Swiss Bleu Relief-Calm Antimicrobial Skin Cream,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1PRR1V42V5,Lactobacillus Acidophilus,Swiss Bleu Relief-Calm Antimicrobial Skin Cream / Microflora Drops 2045 / Intestinal Nosode Combination 9411 / Microvara / Normal Intestinal Flora Nosode Combination 9412,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1Q2QT5M7EO,Balstilimab,anti-pd-1,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:0KVO411B3N, K1:31YO63LBSN, K1:52CMI0WC3Y"
K1:1Q84T0P2G3,Juniper Tar,Juniperus oxycedrus oil,common,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1R5L3J156G,Vonoprazan,potassium-competitive acid blocker,salt,common,open-targets,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:1RXS4UE564,Alteplase,Alteplase for injection,salt,drop,chembl,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:1RXS4UE564,Alteplase,tpa,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:NI40JAQ945
